MUSTERI_ARIZA	ALTYAPI	SANTRAL_MESAFESI	ATTENUATION_DOWN	NOISE_MARGIN_UP	HIZMET_KALITESI
0	1	1118	20	13	1
0	1	847	25	12	0,812
0	2	288	19	12	1
0	1	1396	30	17	0,75
0	2	55	2	21	1
0	1	961	15	11	0,966
0	1	272	15	8	1
0	1	798	16	20	0,75
0	1	295	9	12	1
0	2	10	17	8	1
0	1	690	26	21	0,875
0	1	912	20	19	0,925
0	1	1240	21	19	0,833
0	1	368	15	10	0,606
0	1	154	6	14	1
0	2	290	7	13	1
0	2	1185	13	10	1
0	2	94	1	19	1
0	2	147	13	20	1
0	1	442	15	11	0,623
0	2	243	4	13	1
0	1	430	11	25	1
0	2	545	21	8	0,47
0	2	136	9	25	1
0	1	358	25	14	1
0	2	630	15	8	0,863
0	1	634	14	20	0,875
0	1	1229	15	10	0,622
0	1	272	16	20	1
0	2	156	13	13	1
0	3	42	7	15	1
0	1	1200	20	12	1
0	2	756	22	14	1
0	2	185	3	16	1
0	1	991	23	19	0,75
0	1	1094	25	13	1
0	1	1099	25	6	0,984
0	1	877	37	4	1
0	1	754	23	12	0,641
0	2	465	11	12	1
0	2	283	9	15	1
0	1	690	16	20	1
0	1	842	18	12	0,374
0	2	74	3	31	1
0	2	399	12	20	1
0	1	936	17	13	0,562
0	1	918	18	8	0,94
0	1	1122	19	19	1
0	2	29	3	28	1
1	2	473	23	11	0,681
0	1	1050	24	12	1
0	1	1062	20	14	0,883
0	2	327	11	8	0,947
0	1	554	12	13	1
0	2	39	14	26	1
0	2	348	13	15	1
0	2	208	14	16	1
0	1	867	18	20	0,75
0	2	55	8	19	0,881
0	1	474	14	13	1
0	1	991	20	13	0,667
0	1	1279	29	13	0,878
0	1	1173	29	8	0,75
1	2	0	7	27	1
0	2	752	21	8	0,75
1	3	179	5	31	1
0	1	236	13	30	1
0	1	946	20	13	0,875
0	3	4	9	8	1
0	1	1045	31	20	0,875
0	2	358	9	16	1
0	1	1047	19	13	1
0	2	426	10	23	0,667
0	1	1159	20	14	0,877
0	2	70	6	13	1
0	1	912	23	16	0,875
0	2	212	6	8	0,248
0	2	119	4	22	1
0	3	43	2	9	1
0	1	679	27	8	0,575
0	1	1386	29	10	0,771
0	2	424	21	8	0,947
0	3	7	2	24	0,962
0	1	1038	29	17	0,666
0	1	1209	22	19	1
0	2	280	15	20	1
0	1	961	19	13	0,901
0	1	947	20	17	0,818
0	2	70	8	31	1
0	2	341	18	20	1
0	1	877	20	13	0,961
0	1	1304	27	20	1
0	2	269	13	16	1
0	1	991	24	11	0,785
0	1	882	20	19	1
0	1	1247	34	18	0,5
0	1	1488	26	18	0,843
0	2	152	10	19	1
0	1	573	15	21	0,75
1	2	743	13	8	0,749
0	3	5	3	31	1
0	2	805	15	14	1
0	1	659	20	17	0,5
0	1	302	17	21	0,999
0	1	1030	21	18	0,75
0	1	1186	23	8	0,899
0	1	696	20	8	0,84
0	2	75	3	30	1
0	1	1002	20	8	1
0	1	717	14	14	0,895
0	2	50	11	14	1
0	1	503	17	8	0,5
0	2	481	4	21	1
0	2	309	15	15	1
0	2	337	6	18	1
0	2	283	14	15	0,5
0	1	1448	25	11	0,977
0	2	414	17	12	0,84
0	3	4	0	29	1
0	2	50	10	21	1
0	1	1030	20	13	0,896
0	1	827	17	20	0,75
0	2	434	11	14	1
1	2	253	4	19	1
0	2	245	13	9	0,999
0	2	191	11	12	1
0	2	191	8	14	1
0	2	87	4	18	1
0	2	875	20	11	1
0	1	222	14	17	1
0	2	111	6	13	1
0	1	1242	25	17	0,75
0	1	431	11	13	1
0	1	639	21	8	0,583
0	2	142	1	21	1
0	3	41	12	25	1
0	3	3	2	30	1
0	2	600	14	10	1
0	1	428	18	12	1
0	1	1316	25	12	0,799
0	2	363	5	20	1
0	2	321	4	19	0,75
0	1	1122	22	9	0,76
0	2	112	1	18	1
0	1	934	23	8	1
0	1	1042	19	8	0,768
0	2	50	17	11	1
0	2	120	5	15	1
0	1	859	17	12	0,862
0	2	281	8	18	1
0	2	933	17	19	1
0	1	964	22	11	0,884
0	1	870	19	12	1
0	2	90	4	18	1
0	3	47	9	20	1
0	2	158	13	18	1
0	2	105	3	14	1
0	2	1000	17	28	0,399
0	1	1176	27	10	0,864
0	2	141	7	16	1
0	2	426	20	24	1
0	2	317	11	17	1
0	2	592	12	15	0,993
0	1	510	18	15	0,772
0	1	1205	23	10	1
0	2	50	17	15	1
0	3	46	4	28	1
0	2	332	10	31	1
0	1	860	17	9	0,937
0	2	70	7	25	0,641
0	1	1189	26	17	0,625
0	2	381	8	20	1
0	3	5	6	31	1
0	2	427	11	18	1
0	2	570	11	27	0,625
0	2	276	16	8	0,999
0	2	182	3	14	1
1	1	428	16	21	1
0	2	625	11	22	1
0	2	435	15	16	1
0	1	875	18	10	1
0	2	1067	6	17	0,988
0	1	1464	26	16	0,75
0	2	210	6	30	1
0	1	268	15	20	0,812
0	1	487	19	16	0,769
0	2	230	8	14	1
0	1	916	16	20	1
0	2	420	13	12	0,813
0	1	840	18	20	0,731
0	1	778	19	17	0,75
0	1	377	17	11	0,662
0	2	390	15	16	1
0	1	1039	22	21	1
0	1	546	29	8	0,755
0	2	313	18	8	0,379
0	3	3	2	36	1
0	2	670	7	18	1
0	1	593	20	8	0,619
0	1	951	22	10	0,812
0	1	593	17	14	1
0	1	295	16	27	1
0	2	85	8	26	1
0	1	930	23	19	1
0	1	1008	19	13	1
0	2	891	15	12	0,958
1	2	81	15	11	0,926
0	2	264	19	15	1
0	1	1094	26	8	0,649
0	1	1111	18	13	1
0	2	245	5	19	1
0	1	401	16	15	1
0	1	272	12	26	1
0	2	649	17	9	0,743
0	1	804	19	12	0,858
0	2	468	26	15	1
0	1	384	6	19	1
0	2	566	13	14	0,999
0	1	300	7	13	1
0	1	549	13	20	1
0	2	379	12	22	1
0	2	336	8	30	0,999
0	2	309	13	11	1
0	2	382	17	13	0,954
0	1	1145	21	15	0,971
1	1	5147	20	7	0,292
0	2	283	21	8	0,776
0	2	497	7	18	0,633
0	1	585	16	20	1
0	1	860	24	14	0,945
0	2	84	3	31	1
0	2	315	13	16	0,999
0	2	241	7	22	0,921
0	2	70	9	20	1
0	1	798	17	13	0,921
1	2	840	4	10	0,873
0	2	521	16	8	0,999
0	1	992	18	19	0,639
0	1	934	19	8	0,856
0	2	564	14	7	0,553
0	2	295	9	27	1
0	1	1076	20	19	0,625
0	1	785	20	18	0,75
0	2	154	4	14	1
0	1	936	19	19	0,625
0	2	169	6	21	1
0	2	97	4	29	1
0	2	363	5	29	1
0	2	1108	21	20	1
0	1	478	18	7	0,742
0	1	1172	39	8	0,5
0	1	1354	25	17	0,75
0	2	115	6	21	1
0	2	191	6	28	1
0	1	1316	25	18	0,833
0	1	824	15	18	1
0	1	666	13	21	0,875
0	3	6	1	28	1
0	2	381	13	16	1
0	1	627	20	8	0,743
0	1	1008	19	19	0,625
0	1	1243	30	12	1
0	1	1267	25	11	0,713
0	3	3	4	31	1
0	1	875	24	13	0,892
1	2	1653	19	8	0,521
0	2	712	16	18	0,4
0	2	1122	20	20	0,984
0	1	903	16	8	1
0	1	844	19	12	0,812
0	1	1442	25	11	0,781
0	1	629	16	12	1
0	1	1282	23	11	0,625
0	2	265	12	18	1
0	1	842	23	8	1
0	2	160	5	12	1
0	2	712	17	13	1
0	1	324	17	23	1
0	2	933	15	17	0,875
0	1	174	8	27	0,999
0	2	335	19	8	1
0	3	45	3	10	1
0	2	568	18	8	0,999
1	2	128	17	5	1
0	2	180	9	15	1
0	2	285	4	19	1
0	2	154	13	8	0,781
0	1	727	21	8	1
0	1	364	13	8	1
0	1	1124	24	12	1
1	2	600	4	21	0,954
0	1	655	20	8	0,768
0	1	1118	22	18	0,75
0	1	885	17	13	1
0	1	786	15	8	1
0	2	635	6	12	0,774
0	1	874	26	7	0,659
0	2	181	3	33	1
0	1	909	18	12	0,985
0	1	877	19	11	1
0	1	929	23	9	0,557
0	2	156	10	18	1
0	2	434	4	21	0,75
0	1	473	11	14	1
0	2	227	8	14	1
0	2	191	7	31	1
0	2	173	5	20	0,867
0	1	961	16	10	0,899
0	3	4	2	31	1
0	1	568	12	31	0,833
0	2	79	3	30	0,999
0	1	1327	24	18	0,625
0	2	164	14	15	1
0	2	278	8	20	1
0	1	343	18	8	0,535
0	2	651	16	11	1
0	2	283	27	11	1
0	2	688	12	15	1
0	2	710	21	9	1
0	1	1129	20	11	0,66
0	3	5	4	25	1
0	1	401	17	15	1
0	1	867	23	13	0,75
0	2	438	17	10	0,917
0	1	693	14	13	0,965
0	3	6	4	31	1
0	2	70	8	17	0,194
0	2	145	6	30	1
0	3	4	3	31	1
0	1	131	13	26	1
0	2	214	13	8	1
0	2	170	10	8	1
0	1	1094	26	11	0,817
0	1	258	9	12	1
0	1	420	15	12	0,987
0	1	1097	24	18	0,75
0	2	480	13	14	1
0	1	1181	21	10	0,873
0	2	335	21	9	0,776
0	2	304	12	21	1
0	2	745	24	9	0,391
0	2	251	8	9	1
0	2	299	18	8	1
0	2	207	7	30	1
0	1	255	5	11	1
0	2	140	13	17	1
0	1	642	22	8	1
0	2	70	5	16	0,704
0	2	50	5	37	1
0	2	817	18	8	1
0	3	10	24	8	0,713
0	2	504	14	10	1
0	2	504	14	9	1
0	2	410	18	8	1
1	1	627	16	8	0,75
0	1	1289	21	20	1
0	1	1057	15	8	0,496
1	2	3	7	23	1
0	1	1376	27	12	0,971
0	3	5	3	28	1
0	1	844	28	8	0,465
0	2	245	11	18	1
0	1	918	20	17	0,75
0	1	1076	27	5	0,367
0	2	221	2	32	1
0	2	618	7	12	1
0	2	147	13	12	1
0	2	187	8	8	1
0	2	112	13	12	1
0	2	150	15	11	1
0	1	272	19	23	1
0	2	136	7	13	1
0	2	185	9	20	1
0	1	1094	20	8	0,569
0	2	358	13	16	1
0	2	806	15	15	0,941
0	2	254	9	24	1
0	3	10	0	32	1
0	1	819	15	19	0,875
0	1	1353	26	19	0,625
0	2	127	8	29	1
0	2	220	1	13	0,75
0	2	250	8	30	1
0	2	73	2	30	0,86
0	1	1409	32	8	0,333
0	2	279	4	9	0,994
0	2	278	7	13	1
0	2	150	13	21	1
0	1	1029	21	12	0,871
0	1	885	20	18	0,73
0	2	470	7	20	1
0	1	845	16	18	0,888
0	1	217	13	20	1
0	2	447	15	14	1
0	2	683	18	7	0,533
0	1	1110	31	14	0,925
0	1	972	18	16	0,75
0	1	1112	21	19	1
0	1	936	19	21	0,961
0	2	282	9	23	1
0	2	310	8	22	1
0	1	295	3	10	1
0	1	844	19	19	0,893
0	1	697	14	13	1
0	2	159	7	15	1
0	1	1353	29	9	0,511
0	2	430	13	18	0,75
0	2	184	23	8	0,223
0	1	1008	19	13	0,841
0	1	707	22	8	0,75
0	2	124	6	30	0,999
0	1	903	19	13	0,974
0	2	516	15	14	1
0	1	423	13	19	1
0	2	307	9	27	1
0	1	1140	19	20	0,818
0	1	569	18	11	1
0	2	1000	18	19	0,75
0	1	999	19	14	1
0	2	352	17	8	0,75
0	3	46	2	27	1
0	2	126	12	9	1
0	2	181	7	16	1
0	1	1108	20	20	0,75
0	1	739	16	10	0,907
0	2	373	12	29	1
0	1	272	7	14	0,862
0	2	10	6	18	0,877
0	2	313	4	23	1
0	2	640	16	16	1
0	1	987	22	11	0,5
0	2	168	7	20	1
0	2	470	16	10	1
0	2	106	10	30	1
0	1	384	10	21	1
0	1	997	15	13	0,575
0	2	151	19	13	1
0	1	604	16	11	1
0	2	178	9	17	1
0	2	362	16	15	1
0	1	787	15	8	0,759
0	2	84	5	29	1
0	2	169	10	16	0,922
0	2	139	9	30	1
0	1	514	16	16	1
0	1	802	19	10	1
0	1	1336	27	19	0,75
0	2	158	20	13	0,848
0	1	1260	24	8	0,808
0	1	450	11	20	1
0	2	733	19	10	1
0	1	842	16	12	0,711
0	1	1293	20	13	1
0	1	1293	21	19	0,625
0	1	870	19	18	0,625
0	2	385	9	9	1
0	2	249	7	14	1
0	2	277	9	26	1
0	2	205	9	11	1
0	2	217	5	12	1
1	2	76	17	10	0,691
0	1	421	19	14	0,769
0	2	745	13	18	0,799
0	1	1178	22	7	0,811
0	1	569	15	13	1
0	1	978	19	20	1
0	2	411	24	22	1
0	2	635	8	25	0,652
0	1	808	20	8	0,5
0	2	222	9	14	1
0	2	406	12	17	1
0	2	84	5	26	1
0	2	229	5	23	1
0	1	398	10	15	1
0	2	143	10	20	1
0	2	729	19	12	1
0	1	1009	19	17	1
0	1	472	10	8	0,992
0	1	543	11	8	1
1	1	1653	25	8	0,909
0	3	28	1	30	1
0	1	261	15	12	0,726
0	1	710	19	15	0,75
0	3	5	8	21	0,839
0	2	385	4	14	1
0	2	489	22	14	0,934
0	2	211	28	6	0,999
0	3	2	4	27	1
0	2	540	18	8	0,75
0	2	299	33	8	0,71
0	2	85	11	23	1
0	1	949	18	20	0,74
0	1	1176	24	12	0,77
0	2	306	5	14	1
0	2	290	7	12	1
0	3	5	8	16	0,509
0	1	1051	20	13	1
0	2	1013	25	20	0,82
0	1	670	22	9	0,723
0	1	1447	25	10	0,74
0	2	227	9	27	1
0	1	633	10	13	1
0	1	864	17	16	0,872
0	1	920	16	13	0,884
0	3	4	2	29	1
0	3	5	1	25	1
0	1	1400	39	15	0,088
0	1	1045	19	20	0,75
0	1	690	14	19	0,625
0	1	365	12	15	1
0	3	5	7	17	0,776
0	1	497	31	8	0,511
1	1	1307	19	20	0,839
0	1	864	16	11	0,753
0	1	844	32	19	0,75
0	2	180	6	10	1
0	2	270	7	9	1
0	1	1203	32	9	0,474
0	1	447	4	15	1
0	1	1032	18	12	0,625
0	2	70	6	12	0,798
0	1	889	17	11	1
0	1	877	26	20	0,75
0	1	1336	24	18	0,718
0	2	74	4	31	1
0	1	272	30	9	0,36
0	1	709	23	8	0,761
0	1	802	29	8	0,5
0	1	567	20	8	0,999
0	2	225	11	18	0,999
0	1	1067	20	9	0,881
0	1	365	11	9	1
0	1	1030	24	9	0,753
0	1	909	19	16	0,5
0	1	126	5	11	1
0	1	466	11	12	0,661
0	2	127	2	30	1
1	2	113	3	30	1
0	1	947	23	15	0,5
0	1	1118	20	8	1
0	3	3	4	28	1
0	2	15	4	29	1
0	2	157	6	33	1
0	2	363	5	28	1
0	2	501	9	14	0,496
0	1	1117	19	19	0,749
0	2	214	3	11	1
0	3	10	4	28	1
0	1	1176	24	10	0,992
0	2	566	16	7	1
0	1	627	31	8	0,852
0	1	1443	25	17	0,811
0	1	924	22	16	1
0	1	870	16	12	1
0	2	117	6	20	0,874
0	1	1225	22	17	1
0	1	1171	36	13	1
0	1	1120	19	20	1
0	1	425	14	12	1
0	2	363	11	13	1
0	2	55	3	15	1
0	1	531	19	9	0,734
0	1	1139	21	19	1
1	2	1108	22	8	0,097
0	2	464	16	17	1
0	3	10	4	28	1
0	1	785	17	20	0,875
0	2	269	7	10	1
0	1	215	4	12	1
0	1	1140	23	23	0,722
0	3	3	1	29	1
0	2	390	17	6	0,742
0	1	803	14	16	1
0	3	4	4	16	1
0	2	74	5	25	0,829
0	1	467	9	20	0,875
0	1	844	19	6	0,591
0	2	400	8	12	1
0	1	154	6	15	1
0	2	124	4	21	1
0	1	271	12	24	1
0	2	238	5	14	1
0	2	1170	20	13	1
0	1	403	18	18	1
1	3	39	5	33	1
0	1	272	15	22	1
0	2	424	16	8	0,979
1	2	907	28	17	1
0	1	909	19	18	0,548
0	1	667	30	8	1
0	1	754	17	12	0,874
0	3	3	2	31	1
0	2	136	17	8	0,293
0	2	577	16	9	1
0	2	650	28	8	0,818
0	2	193	6	37	1
0	3	5	8	31	1
0	1	1286	25	18	1
0	2	137	3	29	1
0	2	197	8	18	0,88
0	2	288	6	27	1
0	2	655	15	15	1
0	2	282	13	7	0,768
0	1	666	14	14	1
0	2	300	12	13	1
1	2	346	9	26	1
0	2	273	7	18	1
0	1	988	20	13	0,992
0	1	797	17	12	0,699
0	1	858	13	11	0,885
0	1	947	19	12	1
0	2	709	21	8	1
0	1	845	18	11	0,5
0	2	703	16	19	0,75
0	2	169	17	8	0,889
1	1	3773	34	8	0,5
0	2	379	11	23	0,747
0	1	507	18	11	1
0	1	1086	21	8	0,775
0	2	70	35	9	0,595
0	1	642	15	10	1
1	2	526	16	9	1
0	2	397	15	10	1
0	1	983	15	21	0,75
0	1	779	16	11	0,933
0	2	143	6	30	1
0	2	60	2	15	1
0	2	193	16	9	0,494
0	1	918	24	11	1
0	1	777	19	13	0,979
0	1	1122	20	14	0,938
0	1	842	19	18	0,875
0	2	130	11	25	0,779
0	1	1043	23	19	0,75
0	1	469	26	18	1
0	1	1253	26	13	0,94
0	2	847	22	18	0,446
0	2	236	12	27	1
0	2	312	9	29	1
0	1	906	18	11	0,898
0	1	798	19	8	0,357
0	2	1152	25	15	1
0	1	639	20	8	0,854
0	1	1107	22	10	1
0	1	1240	21	17	0,833
0	2	163	11	12	1
0	2	149	6	26	1
0	2	498	18	19	0,659
0	2	200	12	9	1
0	1	462	23	10	0,988
0	1	481	18	18	1
0	2	694	21	8	1
0	2	190	12	16	1
0	1	1026	25	13	0,491
0	3	5	2	31	1
0	2	87	12	15	1
0	1	1240	21	12	0,832
0	1	925	20	12	1
0	2	161	10	14	1
0	3	2	9	9	1
0	3	7	0	23	1
0	2	1107	5	9	1
0	1	845	7	10	0,496
0	1	1094	19	8	0,492
0	1	489	24	13	0,715
0	3	10	1	25	0,908
0	1	739	13	13	0,984
0	1	929	25	11	0,625
0	1	777	23	10	0,785
0	1	511	11	14	1
0	2	385	11	17	1
0	2	292	10	22	1
0	2	998	22	8	0,75
0	1	1165	21	10	1
0	1	1179	23	19	0,875
0	1	924	16	11	1
0	1	1025	18	14	1
0	1	1118	22	12	0,926
0	2	140	13	8	1
0	1	947	20	12	1
0	2	335	15	10	0,576
0	1	1225	24	11	0,767
0	2	214	16	19	1
0	1	1452	26	19	0,5
0	2	1256	12	8	1
0	2	109	4	25	1
1	2	1336	23	9	0,923
1	3	257	4	36	1
0	1	1375	26	12	1
0	2	50	3	20	1
0	3	47	2	14	1
0	2	130	6	28	1
0	2	411	18	11	1
0	1	569	17	12	1
0	1	425	26	13	1
0	1	1301	24	18	1
0	1	1070	21	8	0,501
0	2	110	8	19	1
0	1	567	15	8	0,957
0	2	114	5	30	1
0	2	312	12	16	0,999
0	1	808	20	7	0,86
0	1	1234	27	11	0,754
1	2	74	8	25	1
0	1	946	17	20	0,75
0	2	417	29	8	0,5
0	1	1176	25	18	0,5
0	1	621	14	12	1
1	2	213	5	31	1
0	1	982	17	20	0,75
0	1	754	17	14	0,928
0	2	348	12	14	1
0	2	131	3	30	1
0	2	127	8	30	1
1	2	27	13	17	1
0	1	935	21	18	0,789
0	1	997	17	14	1
0	3	6	5	31	1
0	2	70	9	17	1
0	2	647	13	16	1
0	2	185	11	11	1
0	1	1057	26	8	0,57
0	1	358	16	16	1
0	1	682	19	10	0,918
0	1	915	19	8	1
0	1	393	18	12	0,743
0	2	63	8	9	1
0	1	674	17	19	0,875
0	2	430	17	13	0,998
0	1	693	14	10	0,994
0	2	70	5	36	1
0	1	492	19	9	1
0	1	295	7	21	0,75
0	1	597	18	11	0,75
0	1	1224	22	11	1
0	3	5	6	13	0,924
0	1	859	18	13	0,914
0	2	258	9	19	1
0	2	258	8	5	1
1	2	1507	18	13	1
0	1	328	23	8	0,814
0	2	191	7	12	1
0	1	871	18	20	0,901
0	2	390	12	23	1
0	1	1261	25	2	1
0	1	682	11	10	1
1	2	152	5	26	1
0	2	258	11	20	1
0	1	1204	25	18	1
0	1	496	13	14	1
0	1	633	27	16	1
0	1	1117	19	19	1
0	1	859	22	8	0,819
0	1	1354	25	11	0,77
0	1	295	2	21	1
0	1	608	28	19	0,716
0	1	541	16	15	1
1	2	52	12	15	1
0	2	312	19	8	0,743
0	1	920	15	14	0,994
0	1	174	7	11	1
0	2	707	14	11	0,825
0	2	58	4	30	1
1	3	61	6	31	1
0	2	375	11	21	1
1	1	1160	21	15	0,25
0	2	185	8	19	0,999
0	1	858	29	14	0,875
0	2	1071	19	13	0,973
0	1	596	15	11	0,883
0	1	569	26	8	0,5
0	2	278	10	13	1
0	2	555	12	22	1
0	2	526	14	11	1
0	1	1268	24	12	1
0	1	773	15	18	0,569
0	2	83	3	30	1
0	1	1043	26	8	0,821
0	1	870	22	12	0,913
1	2	733	17	19	1
0	2	624	8	17	0,871
0	1	1055	18	21	0,825
0	2	195	5	22	1
0	1	364	13	20	1
0	2	372	16	21	1
0	2	532	6	13	0,957
0	2	521	17	7	0,792
1	2	799	20	15	1
0	2	251	11	14	1
0	1	988	23	11	1
0	3	5	10	20	0,962
0	2	27	4	28	1
0	1	543	17	12	1
0	2	307	11	15	0,973
0	2	521	14	16	1
0	2	147	8	17	0,939
0	1	1049	22	9	1
0	1	810	16	18	0,75
0	1	934	22	14	0,625
0	2	160	10	8	0,709
0	2	220	7	27	0,999
0	1	703	30	8	0,962
0	1	1488	28	18	0,734
0	2	430	14	7	1
0	2	126	2	20	1
0	1	338	18	16	1
0	2	299	14	8	0,75
0	1	131	6	8	1
0	1	915	19	9	0,603
0	1	1029	23	12	1
0	2	280	10	15	0,949
0	2	362	11	15	0,908
0	3	3	6	31	1
0	2	724	28	8	0,682
0	2	643	13	12	0,862
0	2	55	15	14	1
0	2	647	18	8	0,691
0	1	1229	22	9	0,716
0	1	364	17	9	0,91
0	2	691	21	8	0,929
0	1	878	20	13	1
0	1	860	20	12	1
0	3	4	27	11	0,252
0	1	808	17	11	0,875
0	2	288	11	24	1
0	2	852	14	8	1
0	1	875	19	8	0,672
0	3	5	13	28	1
0	1	1065	25	8	0,686
0	2	268	16	17	1
0	1	992	23	20	0,5
0	1	845	18	17	0,5
0	1	1282	32	12	0,803
0	2	710	22	8	1
0	2	738	15	14	0,743
0	3	5	9	31	1
0	2	111	8	23	1
0	1	1065	22	19	0,75
0	2	127	5	31	1
0	1	1100	24	14	0,875
0	1	307	2	13	1
0	1	845	17	18	0,625
0	3	5	4	20	1
0	1	454	11	11	0,875
0	2	933	7	18	0,717
0	1	960	21	15	1
0	2	70	8	19	1
0	2	64	2	30	1
0	1	272	6	7	0,496
0	1	1133	33	14	0,997
0	1	372	11	13	1
0	1	932	19	9	0,5
0	1	1267	25	18	0,861
0	2	221	6	13	1
0	2	185	16	20	1
0	2	190	8	23	1
0	1	394	9	8	1
0	1	918	23	17	1
0	3	5	5	31	0,972
0	1	561	19	15	1
1	1	694	16	19	1
0	1	770	17	10	0,927
0	3	2	7	21	1
0	1	920	15	23	0,923
0	2	150	14	20	1
0	1	1319	26	13	1
0	1	633	11	11	1
0	2	96	4	28	1
0	2	84	7	22	1
0	1	1073	21	17	1
0	1	1301	24	8	1
0	1	1205	23	11	0,814
0	1	875	19	17	0,667
0	2	424	20	9	1
0	2	681	20	8	0,999
0	1	1274	26	12	1
0	1	1138	24	9	0,775
0	1	679	13	11	0,869
0	1	983	19	15	1
0	3	5	0	31	1
0	2	145	2	28	1
0	1	362	8	15	1
0	2	115	6	31	1
0	1	530	7	10	1
0	1	1174	24	13	0,872
0	1	882	19	20	1
0	1	527	12	10	1
0	2	524	33	8	0,641
0	1	831	19	10	0,726
0	1	647	12	17	1
1	2	341	7	27	1
0	2	138	6	30	1
0	2	932	19	16	0,985
0	1	1172	22	12	0,834
0	1	824	29	9	0,756
0	1	682	19	17	1
0	1	963	18	14	0,886
0	2	633	17	11	1
0	1	1072	21	22	0,97
0	2	180	9	19	1
0	2	287	13	9	1
0	1	421	20	8	1
0	2	1345	28	15	0,375
0	1	808	18	7	0,634
0	2	258	9	21	1
0	1	962	17	14	0,944
0	2	120	10	2	0,648
0	2	362	11	25	1
0	2	351	15	8	1
0	3	5	5	27	1
0	2	351	13	18	1
0	1	818	24	19	0,75
0	2	346	21	8	1
0	2	1110	11	23	0,481
0	2	340	11	17	1
0	1	468	8	23	1
0	1	639	31	13	0,577
0	2	34	3	30	0,999
0	2	464	13	17	1
1	3	34	4	36	1
0	1	990	19	12	1
0	2	254	8	18	1
0	2	312	8	16	0,743
0	2	84	4	21	1
0	2	389	19	5	0,254
0	1	392	15	10	1
0	1	378	19	15	0,911
0	1	300	29	11	0,454
0	1	877	19	10	1
0	2	169	12	26	0,95
0	2	646	16	8	1
0	1	976	21	13	0,991
0	1	941	20	17	0,75
0	1	212	31	28	1
0	1	1301	25	8	0,797
0	2	255	9	21	1
0	2	784	17	12	1
1	2	846	26	9	0,25
0	1	847	22	8	0,827
0	1	486	12	13	1
0	1	576	12	21	0,75
0	1	1164	21	14	0,75
0	1	932	18	13	1
0	1	405	17	18	0,999
0	1	792	21	8	1
0	1	1293	23	19	0,75
0	1	272	13	18	1
0	1	997	14	13	0,941
0	1	864	19	19	0,989
0	1	328	18	11	0,913
0	2	828	20	21	0,5
0	1	295	17	19	1
0	2	1013	21	13	1
0	1	981	23	21	1
0	2	607	21	9	0,716
0	2	202	12	21	1
0	2	563	19	8	0,851
0	2	170	16	15	1
0	1	596	15	19	0,875
0	1	1134	23	17	1
0	1	447	12	13	1
0	2	269	14	6	0,724
0	2	191	5	31	1
0	2	210	18	24	1
0	2	646	15	8	0,743
0	1	1240	24	13	1
0	2	288	10	12	1
0	2	377	13	7	1
0	1	859	18	15	0,75
0	2	10	13	19	1
0	2	501	16	22	1
0	2	29	2	30	1
1	1	920	17	16	0,583
0	1	812	17	13	0,958
0	1	1242	23	20	1
0	2	150	12	17	1
0	1	1185	21	18	0,5
0	1	1043	19	13	0,928
0	2	323	19	8	1
0	1	875	19	18	0,496
0	1	358	16	15	1
0	1	579	17	20	0,978
0	1	614	14	10	1
0	1	1004	33	12	0,812
0	2	211	8	21	0,961
0	1	918	18	18	0,75
0	1	977	17	9	0,89
0	1	1039	21	19	0,875
0	1	906	17	20	0,872
0	1	1124	21	14	1
0	2	117	15	16	1
0	2	424	20	9	1
0	2	567	18	8	1
0	2	169	9	27	1
0	3	10	3	35	1
0	1	944	17	13	1
0	1	1268	26	19	0,75
0	1	939	18	13	0,862
0	2	264	5	20	1
0	2	358	10	20	1
0	1	1192	15	14	0,435
0	1	1107	21	10	0,833
0	1	1469	33	11	0,536
0	1	595	13	13	1
0	2	348	14	8	0,753
0	2	1345	25	5	0,401
1	1	864	18	17	0,75
0	2	470	14	19	1
0	2	426	12	29	1
0	1	1186	21	12	1
0	2	847	18	20	0,75
0	2	104	9	23	0,78
0	2	118	5	21	1
0	2	125	7	19	1
0	2	125	13	19	0,875
0	1	659	16	15	1
0	1	573	21	10	0,829
0	1	261	8	14	1
0	1	693	14	15	1
0	1	925	21	19	0,667
0	2	142	4	22	1
0	1	1072	20	15	1
0	1	684	18	7	0,774
0	3	5	8	32	1
0	1	445	20	12	1
0	1	569	11	15	1
0	1	274	1	11	0,999
0	3	5	2	31	1
0	2	511	4	14	1
0	2	70	13	17	1
0	1	364	9	18	0,923
0	2	291	11	21	1
0	2	143	3	13	1
0	2	427	3	14	1
0	1	870	26	20	0,75
0	1	520	18	13	0,865
0	2	681	18	7	1
0	2	1291	23	27	0,98
0	1	875	17	13	0,903
0	1	208	18	22	1
0	2	292	9	20	1
0	2	357	12	12	0,998
0	2	225	12	13	1
0	1	1232	22	20	1
0	1	964	24	13	0,991
0	1	308	15	18	1
0	2	264	19	10	1
1	1	853	17	12	0,98
0	2	103	12	18	1
0	2	701	19	7	0,75
0	1	667	18	10	0,934
0	1	531	16	17	0,932
0	1	1301	27	21	1
0	1	392	16	8	0,999
0	2	987	18	19	0,75
0	1	1326	25	13	0,879
0	2	248	9	20	1
0	1	393	13	15	1
0	2	151	7	24	1
0	1	1447	24	18	0,845
0	1	947	21	13	0,856
0	1	1443	24	20	1
0	1	1286	29	9	1
